Bridge_ID,State_Code,Year_Built,Daily_Traffic_Count,Material_Type,Design_Code,Deck_Condition,Superstructure_Condition,Substructure_Condition,Decade_Built,Average_Condition_Score,Maintenance_Urgency,Infrastructure_Generation
000000025100590,13,1993,990,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000022300390,13,1993,5640,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000001700330,13,1993,1510,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012500150,13,1993,930,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000001300360,13,1993,20160,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000028900430,13,1993,5010,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000028900440,13,1993,5010,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000001300330,13,1993,21070,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000029750650,13,1993,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000056,13,1993,500,Wood or Timber,Stringer/Multi-beam or Girder,7.0,7.0,6.0,1990,6.67,Stable / Acceptable Health,4. 1990s Era
000000018550130,13,1993,50,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012500130,13,1993,2510,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000015500480,13,1993,5920,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000025900330,13,1993,1380,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000024550330,13,1993,3340,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026900380,13,1993,6970,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012950740,13,1993,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300340,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000027900570,13,1993,2100,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018500930,13,1993,7280,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000025750100,13,1993,600,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300360,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000024550350,13,1993,250,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000002900560,13,1993,2480,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000024550340,13,1993,310,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000025150140,13,1993,630,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300350,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000027550020,13,1993,650,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000005750630,13,1993,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000010900380,13,1993,1820,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012104510,13,1993,4550,Steel,Stringer/Multi-beam or Girder,7.0,7.0,5.0,1990,6.33,Stable / Acceptable Health,4. 1990s Era
000000005101750,13,1993,25780,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007750900,13,1993,520,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300310,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,6.0,8.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000020500760,13,1993,1200,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000029150460,13,1993,490,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007500380,13,1993,5450,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000004900530,13,1993,6090,Concrete,Tee Beam,8.0,7.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000025750090,13,1993,600,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300320,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000013100690,13,1993,4930,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000005550280,13,1993,360,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000023350410,13,1993,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000018300330,13,1993,12390,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000031750050,13,1993,50,Steel,Stringer/Multi-beam or Girder,7.0,6.0,8.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000023,13,1993,50,Wood or Timber,Stringer/Multi-beam or Girder,6.0,7.0,7.0,1990,6.67,Stable / Acceptable Health,4. 1990s Era
000000026900370,13,1993,6970,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000005101730,13,1993,22220,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000012104240,13,1993,20020,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000024,13,1993,500,Wood or Timber,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000020550810,13,1993,104,Wood or Timber,Stringer/Multi-beam or Girder,6.0,6.0,3.0,1990,5.0,Routine Monitoring,4. 1990s Era
000000013700560,13,1993,10360,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000028550020,13,1993,830,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000002700650,13,1993,1190,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026900350,13,1993,6970,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013700540,13,1993,10360,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000027300310,13,1993,790,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013700550,13,1993,10360,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000027,13,1993,1000,Wood or Timber,Stringer/Multi-beam or Girder,7.0,6.0,6.0,1990,6.33,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000055,13,1993,1000,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000002900550,13,1993,2480,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026900360,13,1993,6970,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000029750480,13,1993,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000030300440,13,1993,1540,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000004550330,13,1993,104,Steel,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1990,6.67,Stable / Acceptable Health,4. 1990s Era
000000007900350,13,1993,2430,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012900750,13,1993,380,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
DAPFORSTE000029,13,1993,1000,Wood or Timber,Stringer/Multi-beam or Girder,7.0,6.0,7.0,1990,6.67,Stable / Acceptable Health,4. 1990s Era
000000014500510,13,1993,370,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
080306000003066,13,1994,25,Concrete,Slab,7.0,7.0,5.0,1990,6.33,Stable / Acceptable Health,4. 1990s Era
000000026350490,13,1994,40,Concrete,Slab,7.0,7.0,5.0,1990,6.33,Stable / Acceptable Health,4. 1990s Era
000000006750960,13,1994,1930,Prestressed Concrete,Box Beam or Girders - Multiple,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012152670,13,1994,29420,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000008700480,13,1994,4960,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000008700490,13,1994,4960,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015300900,13,1994,5960,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013950190,13,1994,3780,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013551410,13,1994,40610,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000022550080,13,1994,600,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000002102130,13,1994,3160,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000002102120,13,1994,3160,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007100940,13,1994,3280,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000031150050,13,1994,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007100960,13,1994,3280,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007100950,13,1994,3280,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012152650,13,1994,3550,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013501330,13,1994,40670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015150140,13,1994,1940,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000004750350,13,1994,420,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012152660,13,1994,29420,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000019950020,13,1994,600,Steel,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000016700380,13,1994,1830,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000006750250,13,1994,3620,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007100970,13,1994,3280,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000025500500,13,1994,6320,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000009300560,13,1994,1510,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000030500270,13,1994,1150,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000009300550,13,1994,1660,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015950420,13,1994,104,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007750600,13,1994,490,Steel,Stringer/Multi-beam or Girder,6.0,6.0,6.0,1990,6.0,Routine Monitoring,4. 1990s Era
000000015750260,13,1994,104,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000032150500,13,1994,100,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012950750,13,1994,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000021900230,13,1994,15130,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000007900330,13,1994,1300,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000021350160,13,1994,490,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,8.0,1990,7.67,Stable / Acceptable Health,4. 1990s Era
000000020700730,13,1994,3400,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000012350040,13,1994,490,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000003550390,13,1994,990,Prestressed Concrete,Box Beam or Girders - Multiple,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015750500,13,1994,104,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000027300230,13,1994,170,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000022350700,13,1994,2202,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000027300220,13,1994,170,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000014150110,13,1994,10,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000031750430,13,1994,20,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026100520,13,1994,4460,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000019350310,13,1994,100,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015300950,13,1994,3410,Prestressed Concrete,Tee Beam,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000015300880,13,1994,2670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000015300890,13,1994,2670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000015300870,13,1994,2670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000007100930,13,1994,3670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015300860,13,1994,2670,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000006750020,13,1994,7930,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000013750060,13,1994,600,Prestressed Concrete,Stringer/Multi-beam or Girder,8.0,8.0,7.0,1990,7.67,Stable / Acceptable Health,4. 1990s Era
000000003500170,13,1994,2140,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000007101000,13,1994,1880,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000004550600,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000000950360,13,1994,1096,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000027350310,13,1994,600,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007100990,13,1994,1260,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000025750530,13,1994,960,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015750160,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000000950350,13,1994,1096,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026150330,13,1994,90,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000001350330,13,1994,40,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012350180,13,1994,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000004551170,13,1994,104,Steel Continuous,Stringer/Multi-beam or Girder,5.0,6.0,7.0,1990,6.0,Routine Monitoring,4. 1990s Era
000000005101760,13,1994,8700,Prestressed Concrete,Stringer/Multi-beam or Girder,8.0,7.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000007100980,13,1994,1260,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007950300,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000032150740,13,1994,20,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015750390,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000029750780,13,1994,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007150240,13,1994,110,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000023350280,13,1994,490,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007900340,13,1994,2210,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000019350430,13,1994,10,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015750430,13,1994,104,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000027300240,13,1994,320,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000031950160,13,1994,490,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000026100530,13,1994,710,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000003550370,13,1994,770,Concrete,Tee Beam,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000012350190,13,1994,160,Steel,Stringer/Multi-beam or Girder,6.0,5.0,7.0,1990,6.0,Routine Monitoring,4. 1990s Era
000000026150470,13,1994,40,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000007150370,13,1994,530,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015750710,13,1994,104,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000021150380,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000022500270,13,1994,2480,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000013550420,13,1994,1930,Steel,Stringer/Multi-beam or Girder,7.0,8.0,8.0,1990,7.67,Stable / Acceptable Health,4. 1990s Era
000000022550070,13,1994,600,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000015500520,13,1994,1050,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000020550820,13,1994,600,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000029300290,13,1994,2930,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000021150270,13,1994,620,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000005550230,13,1994,20,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000019150130,13,1994,100,Concrete,Slab,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000024300240,13,1994,1990,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000023750290,13,1994,600,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000024300250,13,1994,1990,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000027750650,13,1994,5380,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000031500430,13,1994,2290,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000013550410,13,1994,1930,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000009150200,13,1994,490,Steel,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000013550860,13,1994,12810,Concrete,Culvert,7.0,7.0,7.0,1990,7.0,Stable / Acceptable Health,4. 1990s Era
000000031350750,13,1994,9890,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000031350760,13,1994,9890,Steel,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
000000009100420,13,1994,2270,Prestressed Concrete,Stringer/Multi-beam or Girder,7.0,8.0,7.0,1990,7.33,Stable / Acceptable Health,4. 1990s Era
